,States,Regions,latitude,longitude,Dates,Usage
415,J&K,NR,33.45,76.24,09/11/2019,49.9
416,Chandigarh,NR,30.71999697,76.78000565,09/11/2019,4.3
417,Chhattisgarh,WR,22.09042035,82.15998734,09/11/2019,72.5
418,Gujarat,WR,22.2587,71.1924,09/11/2019,322.1
419,MP,WR,21.30039105,76.13001949,09/11/2019,230.2
420,Maharashtra,WR,19.25023195,73.16017493,09/11/2019,431.8
421,Goa,WR,15.491997,73.81800065,09/11/2019,9.3
422,DNH,WR,20.26657819,73.0166178,09/11/2019,18.1
423,Andhra Pradesh,SR,14.7504291,78.57002559,09/11/2019,169.5
424,Telangana,SR,18.1124,79.0193,09/11/2019,209.8
425,Karnataka,SR,12.57038129,76.91999711,09/11/2019,228.3
426,Kerala,SR,8.900372741,76.56999263,09/11/2019,72.3
427,Tamil Nadu,SR,12.92038576,79.15004187,09/11/2019,262.1
428,Pondy,SR,11.93499371,79.83000037,09/11/2019,6.1
429,Bihar,ER,25.78541445,87.4799727,09/11/2019,73.0
430,Jharkhand,ER,23.80039349,86.41998572,09/11/2019,24.3
431,Odisha,ER,19.82042971,85.90001746,09/11/2019,68.4
432,West Bengal,ER,22.58039044,88.32994665,09/11/2019,116.0
433,Sikkim,ER,27.3333303,88.6166475,09/11/2019,1.2
434,Arunachal Pradesh,NER,27.10039878,93.61660071,09/11/2019,2.2
435,Assam,NER,26.7499809,94.21666744,09/11/2019,22.6
436,Manipur,NER,24.79997072,93.95001705,09/11/2019,2.6
437,NER Meghalaya,NER,25.57049217,91.8800142,09/11/2019,6.1
438,Mizoram,NER,23.71039899,92.72001461,09/11/2019,1.6
439,Nagaland,NER,25.6669979,94.11657019,09/11/2019,2.3
440,Tripura,NER,23.83540428,91.27999914,09/11/2019,3.5
441,ALL INDIA TOTAL,,,,09/11/2019,3377.5
442,Punjab,NR,31.51997398,75.98000281,10/11/2019,104.6
443,Haryana,NR,28.45000633,77.01999101,10/11/2019,115.6
444,Rajasthan,NR,26.44999921,74.63998124,10/11/2019,228.2
445,Delhi,NR,28.6699929,77.23000403,10/11/2019,71.7
446,NR UP,NR,27.59998069,78.05000565,10/11/2019,271.3
447,Uttarakhand,NR,30.32040895,78.05000565,10/11/2019,36.7
448,HP,NR,31.10002545,77.16659704,10/11/2019,28.7
449,J&K,NR,33.45,76.24,10/11/2019,50.0
450,Chandigarh,NR,30.71999697,76.78000565,10/11/2019,3.9
451,Chhattisgarh,WR,22.09042035,82.15998734,10/11/2019,78.7
452,Gujarat,WR,22.2587,71.1924,10/11/2019,313.5
453,MP,WR,21.30039105,76.13001949,10/11/2019,229.3
454,Maharashtra,WR,19.25023195,73.16017493,10/11/2019,426.8
455,Goa,WR,15.491997,73.81800065,10/11/2019,8.7
456,DNH,WR,20.26657819,73.0166178,10/11/2019,18.1
457,Andhra Pradesh,SR,14.7504291,78.57002559,10/11/2019,170.2
458,Telangana,SR,18.1124,79.0193,10/11/2019,208.6
459,Karnataka,SR,12.57038129,76.91999711,10/11/2019,192.3
460,Kerala,SR,8.900372741,76.56999263,10/11/2019,67.8
461,Tamil Nadu,SR,12.92038576,79.15004187,10/11/2019,246.7
462,Pondy,SR,11.93499371,79.83000037,10/11/2019,6.0
463,Bihar,ER,25.78541445,87.4799727,10/11/2019,75.0
464,Jharkhand,ER,23.80039349,86.41998572,10/11/2019,24.0
465,Odisha,ER,19.82042971,85.90001746,10/11/2019,68.4
466,West Bengal,ER,22.58039044,88.32994665,10/11/2019,107.4
467,Sikkim,ER,27.3333303,88.6166475,10/11/2019,1.6
468,Arunachal Pradesh,NER,27.10039878,93.61660071,10/11/2019,2.2
469,Assam,NER,26.7499809,94.21666744,10/11/2019,22.7
470,Manipur,NER,24.79997072,93.95001705,10/11/2019,2.6
471,NER Meghalaya,NER,25.57049217,91.8800142,10/11/2019,6.1
472,Mizoram,NER,23.71039899,92.72001461,10/11/2019,1.6
473,Nagaland,NER,25.6669979,94.11657019,10/11/2019,2.2
474,Tripura,NER,23.83540428,91.27999914,10/11/2019,3.4
475,ALL INDIA TOTAL,,,,10/11/2019,3270.5
476,Punjab,NR,31.51997398,75.98000281,11/11/2019,78.2
477,Haryana,NR,28.45000633,77.01999101,11/11/2019,79.7
478,Rajasthan,NR,26.44999921,74.63998124,11/11/2019,159.5
479,Delhi,NR,28.6699929,77.23000403,11/11/2019,52.4
480,NR UP,NR,27.59998069,78.05000565,11/11/2019,271.0
481,Uttarakhand,NR,30.32040895,78.05000565,11/11/2019,20.1
482,HP,NR,31.10002545,77.16659704,11/11/2019,12.1
483,J&K,NR,33.45,76.24,11/11/2019,40.7
484,Chandigarh,NR,30.71999697,76.78000565,11/11/2019,2.4
485,Chhattisgarh,WR,22.09042035,82.15998734,11/11/2019,78.2
486,Gujarat,WR,22.2587,71.1924,11/11/2019,249.5
487,MP,WR,21.30039105,76.13001949,11/11/2019,177.2
488,Maharashtra,WR,19.25023195,73.16017493,11/11/2019,392.2
489,Goa,WR,15.491997,73.81800065,11/11/2019,7.1
490,DNH,WR,20.26657819,73.0166178,11/11/2019,2.2
491,Andhra Pradesh,SR,14.7504291,78.57002559,11/11/2019,154.9
492,Telangana,SR,18.1124,79.0193,11/11/2019,167.8
493,Karnataka,SR,12.57038129,76.91999711,11/11/2019,198.4
494,Kerala,SR,8.900372741,76.56999263,11/11/2019,67.9
495,Tamil Nadu,SR,12.92038576,79.15004187,11/11/2019,228.2
496,Pondy,SR,11.93499371,79.83000037,11/11/2019,4.5
497,Bihar,ER,25.78541445,87.4799727,11/11/2019,82.8
498,Jharkhand,ER,23.80039349,86.41998572,11/11/2019,22.7
499,Odisha,ER,19.82042971,85.90001746,11/11/2019,72.8
500,West Bengal,ER,22.58039044,88.32994665,11/11/2019,130.3
501,Sikkim,ER,27.3333303,88.6166475,11/11/2019,0.9
502,Arunachal Pradesh,NER,27.10039878,93.61660071,11/11/2019,1.5
503,Assam,NER,26.7499809,94.21666744,11/11/2019,19.2
504,Manipur,NER,24.79997072,93.95001705,11/11/2019,2.1
505,NER Meghalaya,NER,25.57049217,91.8800142,11/11/2019,3.9
506,Mizoram,NER,23.71039899,92.72001461,11/11/2019,1.5
507,Nagaland,NER,25.6669979,94.11657019,11/11/2019,2.3
508,Tripura,NER,23.83540428,91.27999914,11/11/2019,3.1
509,ALL INDIA TOTAL,,,,11/11/2019,2818.9
510,Punjab,NR,31.51997398,75.98000281,12/11/2019,82.0
511,Haryana,NR,28.45000633,77.01999101,12/11/2019,83.4
512,Rajasthan,NR,26.44999921,74.63998124,12/11/2019,162.7
513,Delhi,NR,28.6699929,77.23000403,12/11/2019,56.4
514,NR UP,NR,27.59998069,78.05000565,12/11/2019,282.3
515,Uttarakhand,NR,30.32040895,78.05000565,12/11/2019,21.3
516,HP,NR,31.10002545,77.16659704,12/11/2019,13.1
517,J&K,NR,33.45,76.24,12/11/2019,40.4
518,Chandigarh,NR,30.71999697,76.78000565,12/11/2019,2.6
519,Chhattisgarh,WR,22.09042035,82.15998734,12/11/2019,78.3
520,Gujarat,WR,22.2587,71.1924,12/11/2019,260.7
521,MP,WR,21.30039105,76.13001949,12/11/2019,179.9
522,Maharashtra,WR,19.25023195,73.16017493,12/11/2019,391.7
523,Goa,WR,15.491997,73.81800065,12/11/2019,7.7
524,DNH,WR,20.26657819,73.0166178,12/11/2019,2.4
525,Andhra Pradesh,SR,14.7504291,78.57002559,12/11/2019,158.7
526,Telangana,SR,18.1124,79.0193,12/11/2019,164.6
527,Karnataka,SR,12.57038129,76.91999711,12/11/2019,206.6
528,Kerala,SR,8.900372741,76.56999263,12/11/2019,70.8
529,Tamil Nadu,SR,12.92038576,79.15004187,12/11/2019,239.1
530,Pondy,SR,11.93499371,79.83000037,12/11/2019,4.7
531,Bihar,ER,25.78541445,87.4799727,12/11/2019,88.8
532,Jharkhand,ER,23.80039349,86.41998572,12/11/2019,24.8
533,Odisha,ER,19.82042971,85.90001746,12/11/2019,74.8
534,West Bengal,ER,22.58039044,88.32994665,12/11/2019,143.3
535,Sikkim,ER,27.3333303,88.6166475,12/11/2019,1.2
536,Arunachal Pradesh,NER,27.10039878,93.61660071,12/11/2019,1.6
537,Assam,NER,26.7499809,94.21666744,12/11/2019,21.7
538,Manipur,NER,24.79997072,93.95001705,12/11/2019,2.0
539,NER Meghalaya,NER,25.57049217,91.8800142,12/11/2019,4.2
540,Mizoram,NER,23.71039899,92.72001461,12/11/2019,1.6
541,Nagaland,NER,25.6669979,94.11657019,12/11/2019,2.3
542,Tripura,NER,23.83540428,91.27999914,12/11/2019,4.0
543,ALL INDIA TOTAL,,,,12/11/2019,2913.0
544,Punjab,NR,31.51997398,75.98000281,13/11/2019,88.1
545,Haryana,NR,28.45000633,77.01999101,13/11/2019,88.5
546,Rajasthan,NR,26.44999921,74.63998124,13/11/2019,168.6
547,Delhi,NR,28.6699929,77.23000403,13/11/2019,60.8
548,NR UP,NR,27.59998069,78.05000565,13/11/2019,290.0
549,Uttarakhand,NR,30.32040895,78.05000565,13/11/2019,21.1
550,HP,NR,31.10002545,77.16659704,13/11/2019,12.8
551,J&K,NR,33.45,76.24,13/11/2019,43.2
552,Chandigarh,NR,30.71999697,76.78000565,13/11/2019,2.7
553,Chhattisgarh,WR,22.09042035,82.15998734,13/11/2019,78.9
554,Gujarat,WR,22.2587,71.1924,13/11/2019,263.5
555,MP,WR,21.30039105,76.13001949,13/11/2019,180.8
556,Maharashtra,WR,19.25023195,73.16017493,13/11/2019,392.2
557,Goa,WR,15.491997,73.81800065,13/11/2019,7.7
558,DNH,WR,20.26657819,73.0166178,13/11/2019,2.4
559,Andhra Pradesh,SR,14.7504291,78.57002559,13/11/2019,160.9
560,Telangana,SR,18.1124,79.0193,13/11/2019,167.4
561,Karnataka,SR,12.57038129,76.91999711,13/11/2019,208.4
562,Kerala,SR,8.900372741,76.56999263,13/11/2019,70.8
563,Tamil Nadu,SR,12.92038576,79.15004187,13/11/2019,243.8
564,Pondy,SR,11.93499371,79.83000037,13/11/2019,4.8
565,Bihar,ER,25.78541445,87.4799727,13/11/2019,91.6
566,Jharkhand,ER,23.80039349,86.41998572,13/11/2019,23.5
567,Odisha,ER,19.82042971,85.90001746,13/11/2019,78.5
568,West Bengal,ER,22.58039044,88.32994665,13/11/2019,151.4
569,Sikkim,ER,27.3333303,88.6166475,13/11/2019,1.2
570,Arunachal Pradesh,NER,27.10039878,93.61660071,13/11/2019,1.7
571,Assam,NER,26.7499809,94.21666744,13/11/2019,21.3
572,Manipur,NER,24.79997072,93.95001705,13/11/2019,2.4
573,NER Meghalaya,NER,25.57049217,91.8800142,13/11/2019,4.2
574,Mizoram,NER,23.71039899,92.72001461,13/11/2019,1.7
575,Nagaland,NER,25.6669979,94.11657019,13/11/2019,2.2
576,Tripura,NER,23.83540428,91.27999914,13/11/2019,4.3
577,ALL INDIA TOTAL,,,,13/11/2019,2976.5
578,Punjab,NR,31.51997398,75.98000281,14/11/2019,84.5
579,Haryana,NR,28.45000633,77.01999101,14/11/2019,91.5
580,Rajasthan,NR,26.44999921,74.63998124,14/11/2019,170.4
581,Delhi,NR,28.6699929,77.23000403,14/11/2019,62.8
582,NR UP,NR,27.59998069,78.05000565,14/11/2019,289.0
583,Uttarakhand,NR,30.32040895,78.05000565,14/11/2019,22.1
584,HP,NR,31.10002545,77.16659704,14/11/2019,13.3
585,J&K,NR,33.45,76.24,14/11/2019,40.7
586,Chandigarh,NR,30.71999697,76.78000565,14/11/2019,2.9
587,Chhattisgarh,WR,22.09042035,82.15998734,14/11/2019,77.5
588,Gujarat,WR,22.2587,71.1924,14/11/2019,261.7
589,MP,WR,21.30039105,76.13001949,14/11/2019,180.7
590,Maharashtra,WR,19.25023195,73.16017493,14/11/2019,395.0
591,Goa,WR,15.491997,73.81800065,14/11/2019,7.9
592,DNH,WR,20.26657819,73.0166178,14/11/2019,2.4
593,Andhra Pradesh,SR,14.7504291,78.57002559,14/11/2019,163.0
594,Telangana,SR,18.1124,79.0193,14/11/2019,159.7
595,Karnataka,SR,12.57038129,76.91999711,14/11/2019,217.0
596,Kerala,SR,8.900372741,76.56999263,14/11/2019,70.6
597,Tamil Nadu,SR,12.92038576,79.15004187,14/11/2019,248.2
598,Pondy,SR,11.93499371,79.83000037,14/11/2019,4.9
599,Bihar,ER,25.78541445,87.4799727,14/11/2019,70.3
600,Jharkhand,ER,23.80039349,86.41998572,14/11/2019,21.8
601,Odisha,ER,19.82042971,85.90001746,14/11/2019,77.8
602,West Bengal,ER,22.58039044,88.32994665,14/11/2019,137.6
603,Sikkim,ER,27.3333303,88.6166475,14/11/2019,1.3
604,Arunachal Pradesh,NER,27.10039878,93.61660071,14/11/2019,1.2
605,Assam,NER,26.7499809,94.21666744,14/11/2019,16.4
606,Manipur,NER,24.79997072,93.95001705,14/11/2019,1.9
607,NER Meghalaya,NER,25.57049217,91.8800142,14/11/2019,3.6
608,Mizoram,NER,23.71039899,92.72001461,14/11/2019,1.3
609,Nagaland,NER,25.6669979,94.11657019,14/11/2019,1.7
610,Tripura,NER,23.83540428,91.27999914,14/11/2019,3.4
611,ALL INDIA TOTAL,,,,14/11/2019,2938.6
612,Punjab,NR,31.51997398,75.98000281,15/11/2019,85.4
613,Haryana,NR,28.45000633,77.01999101,15/11/2019,91.8
614,Rajasthan,NR,26.44999921,74.63998124,15/11/2019,169.7
615,Delhi,NR,28.6699929,77.23000403,15/11/2019,63.0
616,NR UP,NR,27.59998069,78.05000565,15/11/2019,293.3
617,Uttarakhand,NR,30.32040895,78.05000565,15/11/2019,22.5
618,HP,NR,31.10002545,77.16659704,15/11/2019,14.0
619,J&K,NR,33.45,76.24,15/11/2019,42.9
620,Chandigarh,NR,30.71999697,76.78000565,15/11/2019,3.0
621,Chhattisgarh,WR,22.09042035,82.15998734,15/11/2019,78.3
622,Gujarat,WR,22.2587,71.1924,15/11/2019,264.5
623,MP,WR,21.30039105,76.13001949,15/11/2019,182.2
624,Maharashtra,WR,19.25023195,73.16017493,15/11/2019,402.2
625,Goa,WR,15.491997,73.81800065,15/11/2019,8.2
626,DNH,WR,20.26657819,73.0166178,15/11/2019,2.5
627,Andhra Pradesh,SR,14.7504291,78.57002559,15/11/2019,165.0
628,Telangana,SR,18.1124,79.0193,15/11/2019,157.8
629,Karnataka,SR,12.57038129,76.91999711,15/11/2019,219.8
630,Kerala,SR,8.900372741,76.56999263,15/11/2019,69.5
631,Tamil Nadu,SR,12.92038576,79.15004187,15/11/2019,252.5
632,Pondy,SR,11.93499371,79.83000037,15/11/2019,5.1
633,Bihar,ER,25.78541445,87.4799727,15/11/2019,82.7
634,Jharkhand,ER,23.80039349,86.41998572,15/11/2019,23.5
635,Odisha,ER,19.82042971,85.90001746,15/11/2019,76.2
636,West Bengal,ER,22.58039044,88.32994665,15/11/2019,127.2
637,Sikkim,ER,27.3333303,88.6166475,15/11/2019,1.2
638,Arunachal Pradesh,NER,27.10039878,93.61660071,15/11/2019,1.3
639,Assam,NER,26.7499809,94.21666744,15/11/2019,15.9
640,Manipur,NER,24.79997072,93.95001705,15/11/2019,1.8
641,NER Meghalaya,NER,25.57049217,91.8800142,15/11/2019,3.7
642,Mizoram,NER,23.71039899,92.72001461,15/11/2019,1.6
643,Nagaland,NER,25.6669979,94.11657019,15/11/2019,1.9
644,Tripura,NER,23.83540428,91.27999914,15/11/2019,3.2
645,ALL INDIA TOTAL,,,,15/11/2019,2968.3
646,Punjab,NR,31.51997398,75.98000281,16/11/2019,83.3
647,Haryana,NR,28.45000633,77.01999101,16/11/2019,89.2
648,Rajasthan,NR,26.44999921,74.63998124,16/11/2019,169.2
649,Delhi,NR,28.6699929,77.23000403,16/11/2019,65.2
650,NR UP,NR,27.59998069,78.05000565,16/11/2019,290.0
651,Uttarakhand,NR,30.32040895,78.05000565,16/11/2019,22.9
652,HP,NR,31.10002545,77.16659704,16/11/2019,14.1
653,J&K,NR,33.45,76.24,16/11/2019,39.7
654,Chandigarh,NR,30.71999697,76.78000565,16/11/2019,2.9
655,Chhattisgarh,WR,22.09042035,82.15998734,16/11/2019,83.4
656,Gujarat,WR,22.2587,71.1924,16/11/2019,269.0
657,MP,WR,21.30039105,76.13001949,16/11/2019,188.7
658,Maharashtra,WR,19.25023195,73.16017493,16/11/2019,401.9
659,Goa,WR,15.491997,73.81800065,16/11/2019,8.1
660,DNH,WR,20.26657819,73.0166178,16/11/2019,2.6
661,Andhra Pradesh,SR,14.7504291,78.57002559,16/11/2019,166.6
662,Telangana,SR,18.1124,79.0193,16/11/2019,157.7
663,Karnataka,SR,12.57038129,76.91999711,16/11/2019,219.0
664,Kerala,SR,8.900372741,76.56999263,16/11/2019,71.0
665,Tamil Nadu,SR,12.92038576,79.15004187,16/11/2019,254.9
666,Pondy,SR,11.93499371,79.83000037,16/11/2019,5.2
667,Bihar,ER,25.78541445,87.4799727,16/11/2019,82.9
668,Jharkhand,ER,23.80039349,86.41998572,16/11/2019,24.6
669,Odisha,ER,19.82042971,85.90001746,16/11/2019,77.9
670,West Bengal,ER,22.58039044,88.32994665,16/11/2019,130.9
671,Sikkim,ER,27.3333303,88.6166475,16/11/2019,1.2
672,Arunachal Pradesh,NER,27.10039878,93.61660071,16/11/2019,1.4
673,Assam,NER,26.7499809,94.21666744,16/11/2019,15.2
674,Manipur,NER,24.79997072,93.95001705,16/11/2019,1.9
675,NER Meghalaya,NER,25.57049217,91.8800142,16/11/2019,3.6
676,Mizoram,NER,23.71039899,92.72001461,16/11/2019,1.6
677,Nagaland,NER,25.6669979,94.11657019,16/11/2019,2.0
678,Tripura,NER,23.83540428,91.27999914,16/11/2019,3.2
679,ALL INDIA TOTAL,,,,16/11/2019,2985.2
680,Punjab,NR,31.51997398,75.98000281,17/11/2019,67.8
681,Haryana,NR,28.45000633,77.01999101,17/11/2019,83.5
682,Rajasthan,NR,26.44999921,74.63998124,17/11/2019,170.4
683,Delhi,NR,28.6699929,77.23000403,17/11/2019,62.1
684,NR UP,NR,27.59998069,78.05000565,17/11/2019,280.4
685,Uttarakhand,NR,30.32040895,78.05000565,17/11/2019,21.6
686,HP,NR,31.10002545,77.16659704,17/11/2019,11.8
687,J&K,NR,33.45,76.24,17/11/2019,42.4
688,Chandigarh,NR,30.71999697,76.78000565,17/11/2019,2.6
689,Chhattisgarh,WR,22.09042035,82.15998734,17/11/2019,79.5
690,Gujarat,WR,22.2587,71.1924,17/11/2019,263.7
691,MP,WR,21.30039105,76.13001949,17/11/2019,182.1
692,Maharashtra,WR,19.25023195,73.16017493,17/11/2019,400.2
693,Goa,WR,15.491997,73.81800065,17/11/2019,8.1
694,DNH,WR,20.26657819,73.0166178,17/11/2019,2.7
695,Andhra Pradesh,SR,14.7504291,78.57002559,17/11/2019,171.0
696,Telangana,SR,18.1124,79.0193,17/11/2019,152.7
697,Karnataka,SR,12.57038129,76.91999711,17/11/2019,204.4
698,Kerala,SR,8.900372741,76.56999263,17/11/2019,72.1
699,Tamil Nadu,SR,12.92038576,79.15004187,17/11/2019,259.0
700,Pondy,SR,11.93499371,79.83000037,17/11/2019,5.5
701,Bihar,ER,25.78541445,87.4799727,17/11/2019,81.0
702,Jharkhand,ER,23.80039349,86.41998572,17/11/2019,24.4
703,Odisha,ER,19.82042971,85.90001746,17/11/2019,69.4
704,West Bengal,ER,22.58039044,88.32994665,17/11/2019,125.8
705,Sikkim,ER,27.3333303,88.6166475,17/11/2019,1.1
706,Arunachal Pradesh,NER,27.10039878,93.61660071,17/11/2019,1.4
707,Assam,NER,26.7499809,94.21666744,17/11/2019,14.9
708,Manipur,NER,24.79997072,93.95001705,17/11/2019,2.0
709,NER Meghalaya,NER,25.57049217,91.8800142,17/11/2019,3.8
710,Mizoram,NER,23.71039899,92.72001461,17/11/2019,1.3
711,Nagaland,NER,25.6669979,94.11657019,17/11/2019,2.0
712,Tripura,NER,23.83540428,91.27999914,17/11/2019,2.4
713,ALL INDIA TOTAL,,,,17/11/2019,2907.8
714,Punjab,NR,31.51997398,75.98000281,18/11/2019,99.0
715,Haryana,NR,28.45000633,77.01999101,18/11/2019,107.9
716,Rajasthan,NR,26.44999921,74.63998124,18/11/2019,212.4
717,Delhi,NR,28.6699929,77.23000403,18/11/2019,63.2
718,NR UP,NR,27.59998069,78.05000565,18/11/2019,269.0
719,Uttarakhand,NR,30.32040895,78.05000565,18/11/2019,32.9
720,HP,NR,31.10002545,77.16659704,18/11/2019,27.3
721,J&K,NR,33.45,76.24,18/11/2019,36.2
722,Chandigarh,NR,30.71999697,76.78000565,18/11/2019,3.3
723,Chhattisgarh,WR,22.09042035,82.15998734,18/11/2019,72.1
724,Gujarat,WR,22.2587,71.1924,18/11/2019,308.7
725,MP,WR,21.30039105,76.13001949,18/11/2019,209.1
726,Maharashtra,WR,19.25023195,73.16017493,18/11/2019,402.5
727,Goa,WR,15.491997,73.81800065,18/11/2019,12.2
728,DNH,WR,20.26657819,73.0166178,18/11/2019,17.7
729,Andhra Pradesh,SR,14.7504291,78.57002559,18/11/2019,173.2
730,Telangana,SR,18.1124,79.0193,18/11/2019,160.5
731,Karnataka,SR,12.57038129,76.91999711,18/11/2019,168.5
732,Kerala,SR,8.900372741,76.56999263,18/11/2019,67.9
733,Tamil Nadu,SR,12.92038576,79.15004187,18/11/2019,286.3
734,Pondy,SR,11.93499371,79.83000037,18/11/2019,6.5
735,Bihar,ER,25.78541445,87.4799727,18/11/2019,74.8
736,Jharkhand,ER,23.80039349,86.41998572,18/11/2019,23.9
737,Odisha,ER,19.82042971,85.90001746,18/11/2019,73.3
738,West Bengal,ER,22.58039044,88.32994665,18/11/2019,109.0
739,Sikkim,ER,27.3333303,88.6166475,18/11/2019,1.2
740,Arunachal Pradesh,NER,27.10039878,93.61660071,18/11/2019,2.1
741,Assam,NER,26.7499809,94.21666744,18/11/2019,23.6
742,Manipur,NER,24.79997072,93.95001705,18/11/2019,2.3
743,NER Meghalaya,NER,25.57049217,91.8800142,18/11/2019,5.9
744,Mizoram,NER,23.71039899,92.72001461,18/11/2019,1.8
745,Nagaland,NER,25.6669979,94.11657019,18/11/2019,2.2
746,Tripura,NER,23.83540428,91.27999914,18/11/2019,4.3
747,ALL INDIA TOTAL,,,,18/11/2019,3135.4
748,Punjab,NR,31.51997398,75.98000281,19/11/2019,98.0
749,Haryana,NR,28.45000633,77.01999101,19/11/2019,114.1
750,Rajasthan,NR,26.44999921,74.63998124,19/11/2019,214.4
751,Delhi,NR,28.6699929,77.23000403,19/11/2019,59.9
752,NR UP,NR,27.59998069,78.05000565,19/11/2019,267.4
753,Uttarakhand,NR,30.32040895,78.05000565,19/11/2019,33.0
754,HP,NR,31.10002545,77.16659704,19/11/2019,26.8
755,J&K,NR,33.45,76.24,19/11/2019,38.1
756,Chandigarh,NR,30.71999697,76.78000565,19/11/2019,3.2
757,Chhattisgarh,WR,22.09042035,82.15998734,19/11/2019,71.7
758,Gujarat,WR,22.2587,71.1924,19/11/2019,314.2
759,MP,WR,21.30039105,76.13001949,19/11/2019,214.7
760,Maharashtra,WR,19.25023195,73.16017493,19/11/2019,408.4
761,Goa,WR,15.491997,73.81800065,19/11/2019,12.5
762,DNH,WR,20.26657819,73.0166178,19/11/2019,18.1
763,Andhra Pradesh,SR,14.7504291,78.57002559,19/11/2019,176.0
764,Telangana,SR,18.1124,79.0193,19/11/2019,174.7
765,Karnataka,SR,12.57038129,76.91999711,19/11/2019,173.2
766,Kerala,SR,8.900372741,76.56999263,19/11/2019,69.7
767,Tamil Nadu,SR,12.92038576,79.15004187,19/11/2019,293.5
768,Pondy,SR,11.93499371,79.83000037,19/11/2019,7.6
769,Bihar,ER,25.78541445,87.4799727,19/11/2019,71.3
770,Jharkhand,ER,23.80039349,86.41998572,19/11/2019,23.6
771,Odisha,ER,19.82042971,85.90001746,19/11/2019,78.4
772,West Bengal,ER,22.58039044,88.32994665,19/11/2019,115.2
773,Sikkim,ER,27.3333303,88.6166475,19/11/2019,1.3
774,Arunachal Pradesh,NER,27.10039878,93.61660071,19/11/2019,2.0
775,Assam,NER,26.7499809,94.21666744,19/11/2019,23.8
776,Manipur,NER,24.79997072,93.95001705,19/11/2019,2.4
777,NER Meghalaya,NER,25.57049217,91.8800142,19/11/2019,5.9
778,Mizoram,NER,23.71039899,92.72001461,19/11/2019,1.7
779,Nagaland,NER,25.6669979,94.11657019,19/11/2019,2.1
780,Tripura,NER,23.83540428,91.27999914,19/11/2019,3.6
781,ALL INDIA TOTAL,,,,19/11/2019,3196.3
782,Punjab,NR,31.51997398,75.98000281,20/11/2019,102.6
783,Haryana,NR,28.45000633,77.01999101,20/11/2019,113.3
784,Rajasthan,NR,26.44999921,74.63998124,20/11/2019,215.3
785,Delhi,NR,28.6699929,77.23000403,20/11/2019,62.0
786,NR UP,NR,27.59998069,78.05000565,20/11/2019,268.7
787,Uttarakhand,NR,30.32040895,78.05000565,20/11/2019,33.7
788,HP,NR,31.10002545,77.16659704,20/11/2019,27.9
789,J&K,NR,33.45,76.24,20/11/2019,39.3
790,Chandigarh,NR,30.71999697,76.78000565,20/11/2019,3.5
791,Chhattisgarh,WR,22.09042035,82.15998734,20/11/2019,70.8
792,Gujarat,WR,22.2587,71.1924,20/11/2019,314.5
793,MP,WR,21.30039105,76.13001949,20/11/2019,218.5
794,Maharashtra,WR,19.25023195,73.16017493,20/11/2019,414.3
795,Goa,WR,15.491997,73.81800065,20/11/2019,12.4
796,DNH,WR,20.26657819,73.0166178,20/11/2019,18.1
797,Andhra Pradesh,SR,14.7504291,78.57002559,20/11/2019,173.3
798,Telangana,SR,18.1124,79.0193,20/11/2019,176.6
799,Karnataka,SR,12.57038129,76.91999711,20/11/2019,177.3
800,Kerala,SR,8.900372741,76.56999263,20/11/2019,70.8
801,Tamil Nadu,SR,12.92038576,79.15004187,20/11/2019,295.1
802,Pondy,SR,11.93499371,79.83000037,20/11/2019,7.6
803,Bihar,ER,25.78541445,87.4799727,20/11/2019,69.1
804,Jharkhand,ER,23.80039349,86.41998572,20/11/2019,23.9
805,Odisha,ER,19.82042971,85.90001746,20/11/2019,70.4
806,West Bengal,ER,22.58039044,88.32994665,20/11/2019,115.8
807,Sikkim,ER,27.3333303,88.6166475,20/11/2019,1.5
808,Arunachal Pradesh,NER,27.10039878,93.61660071,20/11/2019,2.2
809,Assam,NER,26.7499809,94.21666744,20/11/2019,23.7
810,Manipur,NER,24.79997072,93.95001705,20/11/2019,2.4
811,NER Meghalaya,NER,25.57049217,91.8800142,20/11/2019,6.0
812,Mizoram,NER,23.71039899,92.72001461,20/11/2019,1.8
813,Nagaland,NER,25.6669979,94.11657019,20/11/2019,2.1
814,Tripura,NER,23.83540428,91.27999914,20/11/2019,4.0
815,ALL INDIA TOTAL,,,,20/11/2019,3213.7
816,Punjab,NR,31.51997398,75.98000281,21/11/2019,104.0
817,Haryana,NR,28.45000633,77.01999101,21/11/2019,114.0
818,Rajasthan,NR,26.44999921,74.63998124,21/11/2019,196.9
819,Delhi,NR,28.6699929,77.23000403,21/11/2019,63.2
820,NR UP,NR,27.59998069,78.05000565,21/11/2019,276.1
821,Uttarakhand,NR,30.32040895,78.05000565,21/11/2019,34.0
822,HP,NR,31.10002545,77.16659704,21/11/2019,28.5
823,J&K,NR,33.45,76.24,21/11/2019,39.2
824,Chandigarh,NR,30.71999697,76.78000565,21/11/2019,3.4
825,Chhattisgarh,WR,22.09042035,82.15998734,21/11/2019,71.2
826,Gujarat,WR,22.2587,71.1924,21/11/2019,309.8
827,MP,WR,21.30039105,76.13001949,21/11/2019,221.1
828,Maharashtra,WR,19.25023195,73.16017493,21/11/2019,409.9
829,Goa,WR,15.491997,73.81800065,21/11/2019,12.4
830,DNH,WR,20.26657819,73.0166178,21/11/2019,18.0
